Temp,Time,Abs,,2387,35,,
25.319944,1043,0.247451529,,,,,
25.319944,1044,0.248911902,,,,,
25.323425,1045,0.247700006,,,,,
25.366521,1047,0.245849401,,,,,
25.393389,1048,0.245688289,,,,,
25.334361,1049,0.247994304,,,,,
25.418309,1051,0.247018278,,,,,
25.445373,1052,0.249918521,,,,,
25.44624,1054,0.248708502,,,,,
25.462688,1055,0.245550484,,,,,
25.491789,1057,0.247912929,,,,,
25.527119,1059,0.248120517,,,,,
25.523651,1060,0.246680513,,,,,
25.526214,1061,0.244033516,,,,,
25.55775,1063,0.244504482,,,,,
25.586409,1065,0.242872581,,,,,
25.624412,1067,0.241842657,,,,,
25.625622,1068,0.243609011,,,,,
25.634631,1070,0.237956315,,,,,
25.679719,1071,0.24281539,,,,,
25.707698,1073,0.239613131,,,,,
25.699188,1074,0.240759611,,,,,
25.732558,1076,0.252466857,,,,,
25.756675,1077,0.256502003,,,,,
25.777736,1078,0.253766,,,,,
25.802393,1079,0.252287746,,,,,
25.792034,1081,0.252166987,,,,,
25.810589,1082,0.238852307,,,,,
25.863463,1084,0.254423648,,,,,
25.860309,1085,0.250606984,,,,,
25.876425,1087,0.248343736,,,,,
25.885996,1089,0.236632541,,,,,
25.932488,1091,0.250802517,,,,,
25.995459,1093,0.255866468,,,,,
25.995459,1094,0.236718208,,,,,
25.958738,1095,0.246176973,,,,,
26.004854,1097,0.239941523,,,,,
26.008175,1098,0.24856858,,,,,
26.012941,1099,0.236155003,,,,,
26.022435,1100,0.24680762,,,,,
26.045459,1102,0.242812127,,,,,
26.095199,1103,0.241522878,,,,,
26.098251,1105,0.236870796,,,,,
26.144697,1107,0.240413606,,,,,
26.14337,1109,0.241350472,,,,,
26.15161,1110,0.236537471,,,,,
26.188958,1113,0.238020077,,,,,
26.206463,1114,0.2402239,,,,,
26.25481,1116,0.239205405,,,,,
26.253534,1117,0.235412091,,,,,
26.27273,1118,0.235919654,,,,,
26.28291,1120,0.235041782,,,,,
26.300462,1122,0.230823249,,,,,
26.313686,1123,0.234309331,,,,,
26.356986,1124,0.234502465,,,,,
26.383138,1126,0.232560158,,,,,
26.409457,1129,0.232844681,,,,,
26.383387,1131,0.232411519,,,,,
26.473411,1133,0.231252447,,,,,
26.474662,1135,0.231883362,,,,,
26.492506,1137,0.232201681,,,,,
26.530095,1139,0.228980258,,,,,
26.478091,1140,0.2284026,,,,,
26.526635,1142,0.227725729,,,,,
26.568589,1144,0.228967026,,,,,
26.558303,1145,0.226144016,,,,,
26.58702,1147,0.228662282,,,,,
26.58702,1148,0.227523789,,,,,
26.618778,1150,0.225109115,,,,,
26.635235,1151,0.227333292,,,,,
26.672172,1153,0.22778517,,,,,
26.673964,1154,0.226083159,,,,,
26.716005,1156,0.226589516,,,,,
26.716005,1157,0.227697521,,,,,
26.709604,1159,0.227454603,,,,,
26.742312,1160,0.224900514,,,,,
26.759548,1161,0.226430684,,,,,
26.759548,1162,0.225129232,,,,,
26.762497,1163,0.223963365,,,,,
26.780914,1165,0.226153612,,,,,
26.833208,1166,0.226066083,,,,,
26.846492,1169,0.221694827,,,,,
26.887734,1172,0.222066999,,,,,
26.886957,1174,0.222128779,,,,,
26.907851,1176,0.22265242,Yes,,,,
26.907851,1177,0.22317946,,,,,
26.96835,1178,0.221846223,,,,,
26.991422,1179,0.223987863,,,,,
26.979547,1180,0.220991075,,,,,
26.977856,1181,0.220181987,,,,,
26.987138,1184,0.220166251,,,,,
27.03885,1186,0.220980004,,,,,
27.051022,1187,0.216833785,,,,,
27.083221,1189,0.218398199,,,,,
27.081531,1190,0.219173044,,,,,
27.067743,1191,0.218393922,,,,,
27.103963,1193,0.216481954,,,,,
27.123275,1194,0.216936931,,,,,
27.150778,1195,0.218462497,,,,,
27.116239,1196,0.21862717,,,,,
27.187582,1198,0.216756225,,,,,
27.20387,1199,0.215756267,,,,,
27.20387,1200,0.216914266,Yes,,,,
27.207337,1201,0.218653202,,,,,
27.189893,1202,0.217588633,,,,,
27.225004,1204,0.215348348,,,,,
27.270651,1205,0.213736296,,,,,
27.266388,1207,0.213447049,,,,,
27.266829,1208,0.215258077,,,,,
27.3025,1210,0.214587122,,,,,
27.320847,1213,0.213456616,,,,,
27.329806,1215,0.213460416,,,,,
27.342852,1217,0.212206826,,,,,
27.390923,1219,0.215224728,,,,,
27.410813,1220,0.215591446,,,,,
27.420795,1222,0.214414716,,,,,
27.453802,1224,0.213996962,Yes,,,,
27.464671,1227,0.217753872,,,,,
27.511251,1229,0.214065611,,,,,
27.482204,1230,0.215866461,,,,,
27.527876,1231,0.214868799,,,,,
27.542538,1232,0.21298334,,,,,
27.553983,1233,0.212769374,,,,,
27.569631,1235,0.212851256,,,,,
27.549779,1236,0.214185,,,,,
27.549779,1237,0.215202794,,,,,
27.616772,1240,0.212926358,,,,,
27.61504,1242,0.212597907,,,,,
27.648959,1243,0.214041412,,,,,
27.671607,1245,0.212438464,,,,,
27.697477,1247,0.21213755,,,,,
27.693112,1248,0.211944789,Yes,,,,
27.698749,1249,0.211670384,,,,,
27.718676,1250,0.212520033,,,,,
27.759993,1251,0.210965127,,,,,
27.765014,1252,0.211687118,,,,,
27.773524,1254,0.209374219,,,,,
27.786584,1255,0.211976111,,,,,
27.796682,1257,0.20982483,,,,,
27.811994,1258,0.209074631,,,,,
27.828658,1260,0.207774341,,,,,
27.824251,1261,0.209727734,,,,,
27.852036,1262,0.209455729,,,,,
27.843615,1263,0.209270865,,,,,
27.889823,1266,0.211045966,,,,,
27.895433,1267,0.206987277,,,,,
27.90842,1268,0.206120074,,,,,
27.915755,1271,0.203208804,,,,,
27.951421,1273,0.20541127,,,,,
27.976655,1276,0.203580275,,,,,
27.999747,1278,0.205600321,,,,,
27.990621,1280,0.202140346,,,,,
28.037255,1281,0.203812063,,,,,
28.0337,1282,0.200201958,,,,,
28.051703,1283,0.202852681,,,,,
28.05156,1284,0.202030569,,,,,
28.047255,1285,0.202312484,,,,,
28.097234,1286,0.201392278,,,,,
28.071014,1289,0.202048674,,,,,
28.119185,1291,0.198924407,,,,,
28.124569,1292,0.201328695,,,,,
28.167103,1295,0.198815942,,,,,
28.212573,1297,0.197198555,,,,,
28.227165,1299,0.195659936,,,,,
28.20871,1301,0.198627725,,,,,
28.251671,1302,0.196890548,,,,,
28.228275,1303,0.197761491,,,,,
28.255305,1305,0.192984596,,,,,
28.312708,1308,0.197913393,,,,,
28.292936,1309,0.193841472,,,,,
28.317737,1311,0.19539839,,,,,
28.361376,1313,0.194894493,,,,,
28.351246,1314,0.198109463,,,,,
28.369795,1316,0.194607645,,,,,
28.38042,1317,0.196008205,,,,,
28.403747,1318,0.194615915,,,,,
28.409989,1319,0.195076466,,,,,
28.414198,1320,0.197362453,Yes,,,,
28.424557,1321,0.193266273,,,,,
28.451278,1323,0.193376035,,,,,
28.49938,1325,0.195115492,,,,,
28.498357,1327,0.19697544,,,,,
28.504648,1328,0.191323802,,,,,
28.480118,1329,0.193921804,,,,,
28.533088,1331,0.193038821,,,,,
28.536149,1333,0.194818437,,,,,
28.542929,1334,0.193982586,,,,,
28.556879,1337,0.192124829,,,,,
28.591574,1340,0.191947788,,,,,
28.634742,1341,0.191901073,,,,,
28.623106,1343,0.191003695,,,,,
28.636099,1344,0.192115918,Yes,,,,
28.637933,1345,0.191321522,,,,,
28.663813,1346,0.191531122,,,,,
28.679004,1347,0.190077007,,,,,
28.689059,1349,0.190394834,,,,,
28.702143,1351,0.188754842,,,,,
28.722493,1352,0.189204991,,,,,
28.752382,1354,0.189572677,,,,,
28.733823,1355,0.189731047,,,,,
28.754885,1357,0.18646051,,,,,
28.765012,1359,0.188083336,,,,,
28.835769,1361,0.186459482,,,,,
28.818806,1362,0.184432596,,,,,
28.831843,1364,0.186084986,,,,,
28.858028,1366,0.185158655,,,,,
28.881009,1367,0.186498687,,,,,
28.895847,1368,0.185134709,Yes,,,,
28.875981,1370,0.184114039,,,,,
28.912969,1372,0.186684266,,,,,
28.912486,1373,0.187684238,,,,,
28.926178,1374,0.183214545,,,,,
28.945094,1375,0.183963686,,,,,
28.939769,1377,0.183609039,,,,,
28.971595,1378,0.182889432,,,,,
28.973799,1379,0.184695065,,,,,
28.973799,1380,0.182706773,,,,,
29.001177,1382,0.183896869,,,,,
29.016184,1383,0.182716355,,,,,
29.035295,1384,0.182627291,,,,,
29.035295,1385,0.185100809,,,,,
29.045789,1387,0.181369409,,,,,
29.084082,1389,0.186330929,,,,,
29.09073,1391,0.182380214,,,,,
29.115781,1394,0.182049349,,,,,
29.117025,1395,0.18635872,,,,,
29.155195,1397,0.188983575,,,,,
29.168762,1400,0.17745842,,,,,
29.158457,1401,0.177198812,,,,,
29.199508,1404,0.190760031,,,,,
29.212009,1405,0.191374928,,,,,
29.203735,1406,0.190291509,,,,,
29.20975,1407,0.185993463,,,,,
29.302543,1410,0.187389866,,,,,
29.252474,1411,0.186376214,,,,,
29.282422,1413,0.188712791,,,,,
29.284143,1416,0.185983092,Yes,,,,
29.330448,1418,0.191587493,,,,,
29.352312,1420,0.176262096,,,,,
29.388675,1422,0.174889907,,,,,
29.366801,1423,0.187739521,,,,,
29.367977,1424,0.18711561,,,,,
29.397121,1427,0.175378159,,,,,
29.408107,1430,0.185239792,,,,,
29.406035,1431,0.184427291,,,,,
29.439692,1433,0.184992597,,,,,
29.443675,1434,0.179170445,,,,,
29.478832,1435,0.184158176,,,,,
29.477688,1437,0.175074652,,,,,
29.507282,1439,0.173394427,,,,,
29.549299,1440,0.180051863,Yes,,,,
29.527382,1442,0.183070421,,,,,
29.531823,1443,0.173606589,,,,,
29.530604,1444,0.179927439,,,,,
29.585976,1446,0.177412659,,,,,
29.576534,1448,0.173091725,,,,,
29.601089,1449,0.179656982,,,,,
29.594911,1450,0.176547527,,,,,
29.595548,1451,0.178807974,,,,,
29.622495,1453,0.17532374,,,,,
29.679581,1455,0.175582111,,,,,
29.680954,1456,0.177193955,,,,,
29.683229,1458,0.173307374,,,,,
29.693214,1460,0.173323423,,,,,
29.755366,1461,0.172978669,,,,,
29.7337,1464,0.171695724,Yes,,,,
29.755985,1466,0.172358975,,,,,
29.772433,1467,0.170876846,,,,,
29.792151,1469,0.170649126,,,,,
29.803135,1472,0.171410531,,,,,
29.841708,1473,0.171071097,,,,,
29.874815,1475,0.171069861,,,,,
29.880111,1477,0.170309901,,,,,
29.84504,1479,0.172261357,,,,,
29.911906,1480,0.169202119,,,,,
29.939058,1483,0.17065081,,,,,
29.946727,1485,0.166566685,,,,,
29.90472,1486,0.170496583,,,,,
29.952312,1488,0.167297632,Yes,,,,
29.983349,1490,0.166758329,,,,,
30.029296,1493,0.165004447,,,,,
30.036444,1494,0.165292889,,,,,
30.030619,1496,0.165118158,,,,,
30.061569,1497,0.166655123,,,,,
30.089077,1498,0.165154547,,,,,
30.072189,1501,0.167053491,,,,,
30.090474,1502,0.167476699,,,,,
30.114132,1504,0.167829871,,,,,
30.163433,1506,0.164749906,,,,,
30.149561,1507,0.164131969,,,,,
30.185334,1509,0.165293068,,,,,
30.212156,1511,0.162702933,,,,,
30.190602,1512,0.162123278,Yes,,,,
30.183049,1513,0.164216965,,,,,
30.245577,1515,0.164138988,,,,,
30.253185,1516,0.1637602,,,,,
30.243126,1519,0.163132697,,,,,
30.302114,1520,0.163458332,,,,,
30.310555,1522,0.163679808,,,,,
30.334486,1524,0.163319066,,,,,
30.359108,1527,0.162604794,,,,,
30.348681,1528,0.161965013,,,,,
30.398859,1530,0.163859353,,,,,
30.398859,1531,0.161312595,,,,,
30.399767,1532,0.161374569,,,,,
30.422626,1534,0.161134973,,,,,
30.461298,1536,0.161052555,Yes,,,,
30.485642,1537,0.159637615,,,,,
30.481111,1538,0.160183817,,,,,
30.487129,1539,0.162820116,,,,,
30.497881,1542,0.16240944,,,,,
30.526821,1543,0.162281156,,,,,
30.501319,1545,0.160865173,,,,,
30.579863,1547,0.157836944,,,,,
30.57592,1549,0.160454094,,,,,
30.582918,1551,0.15815717,,,,,
30.617875,1553,0.160174489,,,,,
30.628402,1554,0.159700349,,,,,
30.655433,1556,0.160435766,,,,,
30.67899,1557,0.15914698,,,,,
30.664214,1559,0.154966831,,,,,
30.739443,1561,0.157389134,,,,,
30.775776,1563,0.157092735,,,,,
30.741177,1564,0.155252859,,,,,
30.779293,1565,0.15758653,,,,,
30.772792,1566,0.156514987,,,,,
30.801912,1568,0.157567367,,,,,
30.80111,1569,0.157593116,,,,,
30.846955,1571,0.154916316,,,,,
30.803264,1572,0.155798256,,,,,
30.857163,1573,0.154601947,,,,,
30.872797,1575,0.156513467,,,,,
30.882955,1576,0.155556232,,,,,
30.925986,1578,0.153862745,,,,,
30.908764,1580,0.154323399,,,,,
30.949197,1583,0.153778195,,,,,
31.001064,1585,0.152052194,,,,,
31.067802,1587,0.155216709,,,,,
31.04072,1590,0.153217912,,,,,
31.077327,1592,0.155532375,,,,,
31.077327,1593,0.153968453,,,,,
31.095044,1595,0.15403764,,,,,
31.120447,1597,0.153079212,,,,,
31.1716,1600,0.155434251,,,,,
31.201158,1601,0.15463014,,,,,
31.212812,1603,0.152121887,,,,,
31.233562,1606,0.154521316,,,,,
31.27514,1608,0.155062571,Yes,,,,
31.246171,1609,0.15349716,,,,,
31.290464,1610,0.154766157,,,,,
31.311119,1613,0.154095963,,,,,
31.314212,1615,0.153538182,,,,,
31.346609,1616,0.151425377,,,,,
31.365388,1618,0.154282108,,,,,
31.384265,1619,0.153355926,,,,,
31.387591,1620,0.151203856,,,,,
31.420963,1622,0.154031709,,,,,
31.437768,1623,0.152579188,,,,,
31.43417,1624,0.153198987,,,,,
31.439524,1627,0.152188629,,,,,
31.505806,1628,0.153818876,,,,,
31.489737,1630,0.153009027,,,,,
31.527012,1631,0.150333539,,,,,
31.535961,1633,0.153001741,,,,,
31.611172,1635,0.153454885,,,,,
31.567087,1637,0.151532292,,,,,
31.602428,1639,0.152102977,,,,,
31.685996,1642,0.15117988,,,,,
31.693409,1644,0.152970955,,,,,
31.704565,1645,0.150955185,,,,,
31.706708,1647,0.151347175,,,,,
31.714145,1648,0.149812624,,,,,
31.751692,1649,0.151586562,,,,,
31.766589,1651,0.148749322,,,,,
31.764693,1652,0.150796801,,,,,
31.792855,1653,0.148852557,,,,,
31.812639,1655,0.147590861,,,,,
31.83497,1656,0.149777785,Yes,,,,
31.855355,1657,0.148652822,,,,,
31.874699,1659,0.1465846,,,,,
31.8746,1660,0.147412911,,,,,
31.885555,1661,0.148172543,,,,,
31.903901,1662,0.147591591,,,,,
31.948307,1665,0.145869494,,,,,
31.945033,1666,0.148988962,,,,,
31.973308,1667,0.147367403,,,,,
32.000123,1668,0.145056382,,,,,
32.000123,1669,0.146532044,,,,,
32.015351,1670,0.148205176,,,,,
32.034154,1672,0.14642033,,,,,
32.073448,1673,0.145350069,,,,,
32.073448,1674,0.144952133,,,,,
32.085542,1676,0.143488348,,,,,
32.138746,1678,0.145467609,,,,,
32.148145,1680,0.144077465,Yes,,,,
32.186391,1682,0.145616502,,,,,
32.196975,1683,0.145614982,,,,,
32.207105,1684,0.141843051,,,,,
32.199165,1686,0.143195376,,,,,
32.21769,1687,0.141805649,,,,,
32.265971,1688,0.144367814,,,,,
32.273671,1691,0.142225102,,,,,
32.273653,1693,0.142703116,,,,,
32.349161,1695,0.144615784,,,,,
32.330962,1697,0.14239049,,,,,
32.380426,1698,0.142504975,,,,,
32.427389,1700,0.141344219,,,,,
32.427389,1701,0.142000422,,,,,
32.414042,1702,0.141447306,,,,,
32.414042,1703,0.143169895,,,,,
32.506881,1705,0.140991047,,,,,
32.480826,1707,0.139883399,,,,,
32.464303,1708,0.140074313,,,,,
32.505455,1710,0.141539097,,,,,
32.531878,1711,0.139621526,,,,,
32.57426,1712,0.139854044,,,,,
32.57426,1713,0.140318483,,,,,
32.589379,1715,0.138926581,,,,,
32.612571,1717,0.137146488,,,,,
32.618003,1718,0.138631403,,,,,
32.630576,1719,0.139236122,,,,,
32.660046,1721,0.137669623,,,,,
32.685975,1722,0.139086187,,,,,
32.695751,1723,0.138434574,,,,,
32.689299,1724,0.138377115,,,,,
32.730162,1725,0.139488459,,,,,
32.742486,1728,0.139628455,Yes,,,,
32.774524,1729,0.13688831,,,,,
32.809587,1730,0.139849141,,,,,
32.816522,1732,0.140471369,,,,,
32.865089,1735,0.137182549,,,,,
32.913436,1737,0.13860327,,,,,
32.8946,1738,0.137939394,,,,,
32.922483,1740,0.137095511,,,,,
32.937049,1741,0.137138918,,,,,
32.987857,1743,0.136973426,,,,,
33.028315,1745,0.137992382,,,,,
32.998548,1746,0.139368802,,,,,
33.029598,1747,0.136884198,,,,,
33.030526,1748,0.137418985,,,,,
33.03809,1749,0.137669444,,,,,
33.100005,1751,0.136951968,,,,,
33.11251,1753,0.138640985,,,,,
33.122203,1754,0.135764808,,,,,
33.160618,1757,0.136755958,,,,,
33.180322,1758,0.135176987,,,,,
33.19655,1760,0.134844616,,,,,
33.213367,1761,0.135227978,,,,,
33.248209,1764,0.136629328,,,,,
33.26136,1765,0.136478066,,,,,
33.315504,1767,0.135979831,,,,,
33.309018,1769,0.135940746,,,,,
33.355934,1770,0.135872141,,,,,
33.349548,1772,0.136373699,,,,,
33.40273,1773,0.136299104,,,,,
33.414595,1774,0.133532256,,,,,
33.38379,1775,0.132963374,,,,,
33.444551,1777,0.135142967,,,,,
33.457335,1778,0.134829864,,,,,
33.463127,1779,0.13294819,,,,,
33.456858,1780,0.135025516,,,,,
33.518407,1782,0.133873493,,,,,
33.530564,1784,0.13385725,,,,,
33.56664,1786,0.132672191,,,,,
33.586493,1787,0.133756355,,,,,
33.605621,1789,0.132335663,,,,,
33.615838,1790,0.133598909,,,,,
33.636148,1792,0.132858768,,,,,
33.648615,1793,0.133163616,,,,,
33.677423,1795,0.131891638,,,,,
33.687803,1796,0.133555219,,,,,
33.721207,1797,0.13282758,,,,,
33.726873,1798,0.132721454,,,,,
33.759692,1800,0.132932127,Yes,,,,
33.758122,1802,0.12932682,,,,,
33.823624,1804,0.130872175,,,,,
33.835994,1805,0.132990003,,,,,
33.833524,1806,0.133087859,,,,,
33.820241,1807,0.132176027,,,,,
33.869511,1809,0.132273778,,,,,
33.890829,1812,0.131363988,,,,,
33.911612,1813,0.130459368,,,,,
33.936868,1814,0.129848689,,,,,
33.968293,1816,0.130764946,,,,,
34.023137,1819,0.131995082,,,,,
34.00734,1820,0.132292196,,,,,
34.024228,1821,0.1322577,,,,,
34.072307,1823,0.129959956,,,,,
34.076253,1824,0.130608261,Yes,,,,
34.121552,1826,0.130583614,,,,,
34.125343,1827,0.130303204,,,,,
34.146969,1829,0.128933907,,,,,
34.179177,1831,0.129245952,,,,,
34.192671,1833,0.128137052,,,,,
34.181046,1834,0.132675499,,,,,
34.254356,1835,0.130777508,,,,,
34.254619,1837,0.130535126,,,,,
34.300416,1839,0.131489411,,,,,
34.310275,1840,0.132358372,,,,,
34.294281,1841,0.132365152,,,,,
34.356356,1843,0.136651769,,,,,
34.357733,1845,0.132516041,,,,,
34.357733,1846,0.125644416,,,,,
34.389591,1848,0.138151795,Yes,,,,
34.388312,1849,0.136514962,,,,,
34.450571,1850,0.135218978,,,,,
34.450571,1851,0.135225445,,,,,
34.465099,1853,0.137358174,,,,,
34.521092,1855,0.138043001,,,,,
34.518748,1856,0.137385026,,,,,
34.523437,1857,0.137303278,,,,,
34.548227,1858,0.135465801,,,,,
34.537938,1859,0.137214929,,,,,
34.560817,1860,0.136871323,,,,,
34.58563,1861,0.138008222,,,,,
34.598973,1863,0.13586022,,,,,
34.612908,1864,0.137823194,,,,,
34.643207,1865,0.135486096,,,,,
34.64415,1867,0.136420161,,,,,
34.64415,1868,0.137575269,,,,,
34.691961,1869,0.135259405,,,,,
34.711547,1871,0.135588482,,,,,
34.743242,1873,0.13687402,,,,,
34.754836,1875,0.135310724,,,,,
34.768266,1877,0.126575261,,,,,
34.788914,1879,0.134864897,,,,,
34.867277,1881,0.135222256,,,,,
34.893597,1883,0.134845927,,,,,
34.910381,1886,0.123663053,,,,,
34.969772,1888,0.136372462,,,,,
34.97557,1890,0.134977594,,,,,
35.01683,1892,0.135624066,,,,,
35.065393,1893,0.135340452,,,,,
35.033725,1894,0.134577364,,,,,
35.113695,1897,0.123752534,,,,,
35.124748,1899,0.126061529,,,,,
35.120499,1901,0.136348784,,,,,
35.131822,1902,0.126242444,,,,,
35.172274,1904,0.134676814,,,,,
35.22304,1906,0.126143515,,,,,
35.223768,1907,0.131307244,,,,,
35.244379,1908,0.1252404,,,,,
35.24708,1910,0.124466419,,,,,
35.290078,1911,0.135009691,,,,,
35.28894,1913,0.123249672,,,,,
35.342262,1914,0.130778313,,,,,
35.35592,1916,0.130665481,,,,,
35.391282,1918,0.123996683,,,,,
35.412673,1920,0.127422109,Yes,,,,
35.465303,1923,0.131921277,,,,,
35.457782,1924,0.128482997,,,,,
35.474547,1925,0.13069202,,,,,
35.519644,1926,0.130562499,,,,,
35.500352,1927,0.128495678,,,,,
35.54687,1928,0.125240848,,,,,
35.579805,1929,0.132712528,,,,,
35.549863,1930,0.125151604,,,,,
35.603656,1931,0.12603803,,,,,
35.633913,1933,0.127064124,,,,,
35.633913,1934,0.125126958,,,,,
35.652266,1936,0.123871788,,,,,
35.640717,1937,0.126451761,,,,,
35.700143,1939,0.126652733,,,,,
35.703373,1940,0.125415891,,,,,
35.724422,1941,0.125691325,,,,,
35.733704,1942,0.128499255,,,,,
35.754238,1943,0.12775065,,,,,
35.778221,1944,0.125479296,Yes,,,,
35.787141,1945,0.12656112,,,,,
35.803968,1948,0.12453083,,,,,
35.873013,1951,0.127247855,,,,,
35.88001,1952,0.125914007,,,,,
35.89784,1953,0.125703082,,,,,
35.921816,1956,0.124553897,,,,,
35.958468,1958,0.125653222,,,,,
35.955868,1959,0.123800762,,,,,
35.997783,1960,0.122965433,,,,,
36.0088,1962,0.12541838,,,,,
36.0414,1964,0.122173823,,,,,
36.046965,1965,0.123945817,,,,,
36.05405,1967,0.125167415,,,,,
36.084139,1969,0.123629607,,,,,
36.132963,1971,0.124242306,,,,,
36.128827,1972,0.123641439,,,,,
36.18723,1974,0.122288726,,,,,
36.194788,1975,0.122406378,,,,,
36.206324,1977,0.121723965,,,,,
36.234703,1979,0.124172568,,,,,
36.252087,1980,0.123188473,,,,,
36.293502,1981,0.122811265,,,,,
36.299424,1982,0.123613469,,,,,
36.298712,1984,0.124031223,,,,,
36.333035,1985,0.120879553,,,,,
36.341994,1986,0.124769338,,,,,
36.364029,1988,0.120869771,,,,,
36.402837,1990,0.119246468,,,,,
36.40371,1992,0.123395607,Yes,,,,
36.427515,1993,0.1238323,,,,,
36.452282,1994,0.12146695,,,,,
36.480829,1995,0.121692821,,,,,
36.488895,1997,0.120299712,,,,,
36.522305,1999,0.121284418,,,,,
36.54163,2000,0.120559245,,,,,
36.557157,2002,0.122373298,,,,,
36.552707,2004,0.119533867,,,,,
36.610146,2005,0.120571747,,,,,
36.608799,2006,0.119235188,,,,,
36.626268,2007,0.122371584,,,,,
36.634192,2009,0.122676991,,,,,
36.666221,2012,0.120462559,,,,,
36.686747,2014,0.122732408,,,,,
36.721026,2015,0.122043073,,,,,
